isDGA,domain,ngrams
legit,proline,1741.5031746031746
legit,interiorspread,1887.8965201465205
legit,pussyspot,1212.846560846561
legit,anaqamaghribia,1360.880647130647
legit,cthouse,1443.6634920634922
legit,schools9,1159.4603174603174
legit,losviajeros,1492.9895622895622
legit,ip-tracker,1402.9953703703704
legit,filenori,1688.4027777777776
legit,pizquita,1117.2222222222222
legit,carolinedaily,1607.5802253302252
legit,chinaauto,1470.4146825396829
legit,cityline,1636.5297619047617
legit,sainsonic,1794.3776455026457
legit,interbrand,1782.925
legit,mybloggerthemes,1354.8545787545788
legit,mamasandpapas,1440.987567987568
legit,xkcd,532.5
legit,gleasy,1434.711111111111
legit,e-dasher,1543.0059523809523
legit,sportsport,1515.9916666666668
legit,irlgov,1159.3
legit,posterplate,1761.662626262626
legit,freeclassifiedlistings,1687.5322510822514
legit,paidtoexist,1523.7818181818184
legit,sport195,942.5912698412698
legit,lafucina,1374.9464285714284
legit,mm111,259.26666666666665
legit,chameleons,1633.8787037037036
legit,allepaginas,1643.072053872054
legit,wartune,1542.4793650793652
legit,nycitybusinessnews,1489.2693355119825
legit,kinguin,1428.7222222222224
legit,babesnetwork,1421.3500000000001
legit,allthewebsites,1625.6862026862025
legit,excelpx,1201.004761904762
legit,wholeliving,1347.8461279461278
legit,socialflow,1260.5527777777777
legit,alibench,1481.3075396825395
legit,swiki,1175.5
legit,dev4press,1468.146164021164
legit,sexmatchbook,1182.239393939394
legit,boxinwen,1326.6666666666667
legit,mexxaseonetworks,1447.9025793650792
legit,sexxxhd,867.5238095238095
legit,tvboxnow,894.2202380952381
legit,videa,1571.7666666666667
legit,myrunclick,1070.476851851852
legit,withings,1413.5396825396826
legit,recordonline,1789.8035353535354
legit,fanbridge,1362.9940476190475
legit,022china,946.6686507936507
legit,ebird,1480.5944444444442
legit,malayogamonline,1479.124297924298
legit,jobs,908.1388888888888
legit,jtl-software,1227.1873737373737
legit,top1health,1245.9435185185187
legit,unionyucatan,1486.1050505050507
legit,theasianparent,1829.761294261294
legit,pixelcolourgreen,1497.5916666666665
legit,bloggerexp,1274.7712962962962
legit,369518,0.0
legit,news-eleven,1613.4821548821549
legit,elmaidane,1731.0925925925924
legit,gamersyde,1525.6236772486773
legit,buddytv,716.1269841269841
legit,deluxeblogtips,1284.318376068376
legit,samakal,1365.6650793650795
legit,knifriend,1488.2156084656087
legit,andalucia,1491.28373015873
legit,inspirythemesdemo,1561.6908496732028
legit,receitas,1971.375
legit,freshporntube,1441.8084693084693
legit,sendapplicationget,1682.1672113289762
legit,baijialeba,1429.6462962962962
legit,wxyz,172.61111111111111
legit,bigvisionbusiness,1544.2830065359476
legit,acnestudios,1645.8232323232323
legit,royalcm,1190.7587301587303
legit,socialengineforum,1563.4973039215686
legit,bilgicik,1150.154761904762
legit,playtech,1293.748015873016
legit,paizo,1196.6000000000001
legit,txtlinks,1311.5734126984128
legit,allainjules,1547.1417508417508
legit,buzzpo,557.7944444444444
legit,anonhq,1287.5555555555554
legit,shouyoushe,1204.9296296296295
legit,cn280,522.8166666666667
legit,tresellers,2027.3037037037038
legit,tocana,1661.8666666666668
legit,333site,1188.2920634920636
legit,torrentgun,1646.2305555555556
legit,trafficblackbook,1096.5099206349207
legit,everythingbutt,1402.6663614163615
legit,bradfordexchange,1331.5972222222222
legit,ironhorse,1722.7202380952383
legit,venezuelaaldia,1560.3174603174605
legit,rsc,1518.611111111111
legit,adespresso,1838.7083333333333
legit,voxcinemas,1403.5157407407407
legit,clickmein,1432.3578042328043
legit,motherhoodstuffs,1251.9007936507935
legit,chloeandisabel,1536.3470695970693
legit,bluebreeze,1496.5083333333332
legit,fullonlinefilmizle,1366.105936819172
legit,thethaovanhoa,1401.915306915307
legit,lotus-watches,1308.4809634809633
legit,kadoebi,1316.0222222222221
legit,danejones,1729.1911375661375
legit,sbnation,1742.5
legit,buhgalteria,1439.3811447811447
legit,theattractionforums,1573.5823873409015
legit,tabonito,1588.900793650794
legit,royallib,1294.968253968254
legit,fuyang,985.0388888888888
legit,infoonlinepages,1669.0851037851037
legit,weblistingonline,1675.025992063492
legit,maxxinternet,1630.7166666666665
legit,fashionfabricsclub,1261.0114379084966
legit,wonderplugin,1376.24898989899
legit,loligames,1531.9537037037037
legit,dg163,283.76666666666665
legit,expressjs,1535.0482804232804
legit,pinsta,1748.388888888889
legit,posterous,1661.1091269841272
legit,cnevids,1459.5698412698412
legit,amusingplanet,1549.487373737374
legit,pnas,1510.0833333333333
legit,techz,1254.5611111111111
legit,blendtec,1603.3789682539682
legit,muji,798.6111111111112
legit,juweixin,1174.7916666666667
legit,1doost,1233.9055555555556
legit,roundtablepizza,1268.6026862026863
legit,hankyu,920.4833333333332
legit,kyleleon,1478.6408730158728
legit,jurisway,1107.3373015873017
legit,hofer-reisen,1649.6737373737371
legit,shitbrix,1266.970238095238
legit,echinatoursonline,1724.440767973856
legit,mymangosteen,1559.7616161616163
legit,freetemplatesonline,1830.5126132324276
legit,wscom,1095.1777777777777
legit,videosbang,1401.6925925925925
legit,dianying,1506.46626984127
legit,imtalk,1273.0666666666666
legit,taamolnews,1496.2592592592591
legit,zhibo8,717.7333333333332
legit,antalvali,1595.7943121693124
legit,gaddiposh,1190.5079365079364
legit,affutd,939.5055555555555
legit,playstationlifestyle,1596.1184210526317
legit,antarvasnavideos,1616.3154761904761
legit,freekaamaal,1548.823905723906
legit,gamevicio,1425.1944444444446
legit,theseojobs,1466.612962962963
legit,fuckedtime,1318.625925925926
legit,bricozor,1282.890873015873
legit,contactology,1384.2752525252527
legit,hdtracks,1239.501984126984
legit,extreme,1783.346031746032
legit,selenic,1933.0
legit,popcornpartner,1538.412087912088
legit,tvxs,914.5833333333334
legit,southerncompany,1397.4909645909645
legit,4cdn,864.0
legit,sfcservice,1559.159259259259
legit,mydiv,834.1944444444445
legit,farsedu,1486.3492063492065
legit,picsmaster,1668.9055555555558
legit,hockeybuzz,743.0009259259259
legit,bloooogle,1323.9060846560847
legit,prosperitycentral,1657.924591503268
legit,netricoh,1645.349206349206
legit,mangacanblog,1312.279797979798
legit,canadianbudgetbinder,1515.693274853801
legit,promipool,1288.1984126984128
legit,imageban,1489.9900793650795
legit,avalon-asics,1439.450505050505
legit,denofangels,1586.8063973063972
legit,allover30,1224.6878306878307
legit,rabbittvgo,1203.1064814814815
legit,servicos,1661.998015873016
legit,paraisowebcam,1434.29662004662
legit,endeavor,1722.704365079365
legit,majidonline,1523.1723905723904
legit,prestitisupermarket,1708.5921339295955
legit,lamiastar,1678.0780423280423
legit,deutsche,1503.71626984127
legit,lolhappens,1410.6861111111111
legit,on24,873.6944444444445
legit,macwelt,1333.6031746031747
legit,teenhotvids,1584.3026936026936
legit,amherst,1642.0047619047618
legit,busty-britain,1302.252136752137
legit,jackjones,1285.241402116402
legit,shegods,1370.2507936507936
legit,sbcodez,1198.8555555555556
legit,cococomic,1323.6699735449736
legit,avtv,996.2777777777778
legit,celebmafia,1474.7064814814814
legit,rookiestew,1648.2064814814814
legit,firstrepublichb,1290.5322344322346
legit,27coupons,1065.8498677248676
legit,dota2lounge,1313.3299663299663
legit,bet3000,668.9761904761905
legit,bugatti,1327.4238095238095
legit,sharepointonline,1776.411507936508
legit,vergelijk,1313.4874338624338
legit,africaguinee,1629.1520202020201
legit,girlsgames1,1350.6063973063974
legit,outbrain,1501.017857142857
legit,klmrw,752.0833333333334
legit,socarrao,1651.3095238095239
legit,sitedossier,1919.5602693602696
legit,gerweck,1353.963492063492
legit,algerie1,1644.4920634920634
legit,yoc-adserver,1426.0378787878788
legit,pliggtraffic,1184.892424242424
legit,assabahnews,1482.4892255892257
legit,jejualan,1296.7857142857142
legit,allsubs,1285.5031746031746
legit,freesubmitsite,1667.5540293040292
legit,numerologist,1518.2777777777776
legit,5food,829.6055555555555
legit,elperiodiquito,1539.9126984126985
legit,terezowens,1759.6601851851854
legit,scripps,1381.4047619047622
legit,holasearch,1515.663888888889
legit,ezwebdir,1283.3333333333333
legit,banglanews24,1212.4429292929292
legit,lubbockonline,1283.0844988344988
legit,ahmanolo,1368.2182539682537
legit,storiesonline,1936.999417249417
legit,voyagesphotosmanu,1295.8812091503266
legit,digitalstrategyconsulting,1554.7294444444442
legit,mp3ostrov,1123.6798941798943
legit,binaryoptions,1575.538655788656
legit,redspottedhanky,1447.0890109890113
legit,starone,1966.636507936508
legit,tury,1134.8333333333333
legit,crashonline,1685.596296296296
legit,zuqiuba,783.4920634920636
legit,sologals,1434.0714285714284
legit,goldendeals,1590.4787878787881
legit,ganganonline,1689.3560606060607
legit,pixeden,1569.7190476190478
legit,streaming,1791.5105820105819
legit,bellanaija,1495.8314814814814
legit,globalinformationnetwork,1458.935606060606
legit,clubic,1051.1055555555556
legit,onlinesbh,1592.8088624338625
legit,playxxx,635.6460317460318
legit,humanite,1531.638888888889
legit,dealsmachine,1634.4510101010103
legit,q8ping,982.1333333333333
legit,sibsoft,1316.7920634920636
legit,it4profit,1290.1415343915344
legit,safelinking,1553.1838383838383
legit,poimon,1379.3888888888887
legit,whydirectorysubmission,1364.6667388167389
legit,myhomeideas,1424.5909090909092
legit,javiermegias,1527.5974747474747
legit,lojagloboesporte,1423.2531746031746
legit,qgqm,322.1666666666667
legit,shopbychoice,1169.7691919191918
legit,tooptarinha,1574.8259259259257
legit,e-kontakti,1398.8166666666666
legit,qruiser,1557.2380952380952
legit,purescans,1661.9603174603174
legit,tdc,1144.7222222222222
legit,catster,1937.7666666666667
legit,hostessen-meile,1737.315873015873
legit,getstre,1903.7952380952383
legit,wh98,175.2777777777778
legit,ticketreturn,1671.7560606060606
legit,free3dadultgames,1399.2095238095237
legit,hackerrank,1425.7203703703706
legit,finanze,1539.8650793650795
legit,freeagent,1850.4854497354497
legit,mondoconv,1298.417328042328
legit,impresasemplice,1660.8537240537241
legit,altoque,1372.8095238095239
legit,freelifetimehookup,1439.4497549019607
legit,indiabook,1381.6640211640208
legit,emfastincome,1638.8070707070708
legit,december,1649.0753968253966
legit,speemedia,1795.3650793650795
legit,somethingpositive,1583.6870098039217
legit,1hdwallpapers,1218.7498057498058
legit,goldencan,1523.6494708994708
legit,twite,1672.5
legit,rustybrick,1190.2601851851853
legit,55haitao,1176.736111111111
legit,microsofthup,1173.801515151515
legit,xsrv,928.8611111111112
legit,kgw,327.94444444444446
legit,sneakerfreaker,1748.6474358974358
legit,pelikone,1615.9067460317463
legit,sosoyy,1189.3666666666666
legit,theplanet,1665.0006613756614
legit,moderator,1693.464947089947
legit,intoscana,1768.7030423280423
legit,70,0.0
legit,12580777,0.0
legit,jamelgas,1345.9742063492065
legit,hwadmin,1171.6396825396826
legit,wallpaperscript,1441.9438339438339
legit,ovationtix,1602.4185185185186
legit,peoplenews,1598.7944444444445
legit,ohfreesex,1591.5654761904761
legit,theenglishmansion,1636.7160130718955
legit,w3cplus,787.736507936508
legit,addicted2success,1465.0186507936505
legit,juetuzhi,1014.7361111111112
legit,tooogooo,1381.400793650794
legit,jobvalue,1078.1607142857142
legit,internetkapitaene,1894.8310457516338
legit,websitetrafficspy,1382.8260620915034
legit,hqylgc,587.7777777777777
legit,eutorrents,1862.5064814814814
legit,wpdaxue,984.6063492063491
legit,alison,1771.9222222222224
legit,qis,1261.6666666666667
legit,martiniadnetwork,1559.7301587301588
legit,magicgold,1145.9351851851852
legit,hipercontas,1654.4181818181817
legit,parkwind,1239.8214285714287
legit,attractiveworld,1521.8140415140417
legit,germany,1458.1174603174602
legit,chrisbrogan,1373.9050505050502
legit,blackrock,1043.4246031746031
legit,demoflynax,1122.710185185185
legit,f575,77.0
legit,ekantipur,1519.8313492063492
legit,downloadming,1275.0979797979796
legit,preisroboter,1726.0368686868687
legit,shoqolate,1463.4007936507935
legit,fantlab,1345.6634920634922
legit,schoolbank,1187.8916666666667
legit,logiciel,1508.9246031746034
legit,zmingcx,998.2492063492064
legit,orgulhohetero,1459.0841103341102
legit,a2zsubmission,1289.5386557886557
legit,unitybox,1055.6626984126983
legit,plan,1452.861111111111
legit,infostatsvc,1481.3026936026936
legit,satisfactionsurveycalculator,1528.2328381495051
legit,ahrefs,1487.1722222222224
legit,gamesxite,1605.8088624338625
legit,haulix,1049.9777777777779
legit,noticias24,1378.5592592592593
legit,connectindia,1766.2777777777776
legit,universalstudios,1560.399603174603
legit,luosi,1387.2055555555555
legit,online-metrix,1559.6359751359753
legit,arabsexweb,1391.7425925925925
legit,xxxwebtraffic,970.426961926962
legit,seismology,1395.0685185185184
legit,hmjf01,247.2888888888889
legit,frponline,1570.888888888889
legit,magnumads,1196.228835978836
legit,digitalareas,1740.780303030303
legit,girlsofvs,1194.625
legit,showmystreet,1464.5651515151515
legit,acidezfeminina,1579.79884004884
legit,liveitwithcharter,1539.4944444444445
legit,hyogo,860.3000000000001
legit,onenameglobal,1550.3681041181042
legit,cavaye,1341.1055555555556
legit,prenatal,1804.7738095238094
legit,raorao,1733.45
legit,masteringaandp,1685.599816849817
legit,4rbtv,778.85
legit,superlife,1545.6468253968253
legit,alamo,1465.3055555555557
legit,freedownloadmp3,1242.6330891330892
legit,citi,1762.6944444444443
legit,vecernji,1551.172619047619
legit,siberiantimes,1855.0940170940173
legit,socialingot,1609.750168350168
legit,myfirsttime,1433.3989898989896
legit,tangerine,1995.2804232804235
legit,terminix,1674.5238095238094
legit,adzpot,1102.7666666666667
legit,justapinch,1277.1638888888888
legit,china5e,1446.8015873015872
legit,sethgodin,1519.751984126984
legit,sunnyplayer,1353.6979797979795
legit,lnwshop,1061.068253968254
legit,campograndenews,1496.7980463980464
legit,superhost,1495.9424603174605
legit,toroadvertisingmedia,1673.391910331384
legit,missselfridge,1546.0184537684536
legit,teenfuckr,1432.2579365079364
legit,wiwo,933.5833333333334
legit,moneysavingmom,1355.5821123321123
legit,beecrazy,1352.1765873015872
legit,adpro,1363.5111111111112
legit,freeflys,1386.4623015873015
legit,864321,0.0
legit,palingseru,1631.539814814815
legit,leying365,1025.8743386243386
legit,responsivedesign,1746.8938492063492
legit,fivestore,1738.6263227513227
legit,whatwg,882.0888888888888
legit,echoroukonline,1533.5439560439563
legit,biglion,1416.0984126984129
legit,pornoload,1405.3783068783068
legit,jenniferbeals,1621.569153069153
legit,gfk,360.0
legit,viet4rum,1190.6488095238094
legit,mid-day,934.5158730158731
legit,81tiyu,800.8333333333334
legit,irc,1529.4444444444443
legit,60millions-mag,1136.7503052503052
legit,psychforums,1007.777441077441
legit,pluginbeast,1425.7222222222224
legit,mialiana,1696.4642857142856
legit,creativegroup,1553.5211732711732
legit,pricesearchindia,1715.08373015873
legit,unext,1368.9722222222224
legit,finanzfrage,1403.6494949494952
legit,rumahku,893.0174603174602
legit,liniodesign,1700.9636363636364
legit,kakuyasubus,949.777441077441
legit,propay,1182.4388888888889
legit,beautifuldecay,1330.6394993894994
legit,monayaa,1439.5206349206348
legit,note,1918.111111111111
legit,moviesmobile,1453.3878787878787
legit,grupinis,1432.7896825396826
legit,junkiemonkeys,1249.55439005439
legit,yootheme,1452.7083333333333
legit,meezanbank,1401.1055555555556
legit,theflyingkick,1168.5042735042734
legit,diarioveloz,1464.2632996632994
legit,mondaq,1182.8333333333333
legit,indiaresults,1748.7575757575758
legit,7mo,714.3333333333334
legit,linkyers,1540.9503968253966
legit,cinemakhabar,1426.6964646464646
legit,dating-central,1628.0662393162393
legit,turunculevye,1279.759090909091
legit,haotougu,1126.5436507936508
legit,secretchina,1763.1313131313134
legit,rocklandtrustonline,1552.608703130375
legit,superplayer,1511.6114478114478
legit,blogsurfer,1283.0314814814815
legit,vivaahsurat,1344.3760942760944
legit,exhib-rencontre,1550.388400488401
legit,seodesignsolutions,1704.8213507625271
legit,mafa,1186.0555555555554
legit,erotube,1651.9031746031744
legit,kukudown,738.5535714285714
legit,corning,1627.7396825396827
legit,seolytics,1575.616402116402
legit,gamestraffic,1448.9353535353537
legit,huurwoningen,1406.5156565656569
legit,galleryhip,1330.3638888888888
legit,xt918,337.78333333333336
legit,ibenn,1696.111111111111
legit,filmuletul,1212.8
legit,wondermomwannabe,1425.4343253968254
legit,onhax,1188.2
legit,positionly,1548.336111111111
legit,worxware,1313.7162698412696
legit,9stock,1073.0611111111111
legit,phpform,889.1984126984127
legit,toptravellists,1591.0540293040292
legit,cathaylist,1453.885185185185
legit,netizenca,1759.2473544973543
legit,whogohost,1092.7579365079364
legit,4008123123,0.0
legit,ttlink,1460.461111111111
legit,lematin,1855.0619047619048
legit,superyachts,1382.8296296296296
legit,cindymovies,1404.279797979798
legit,storycorps,1430.238888888889
legit,alba,1355.361111111111
legit,ypsilon,1351.036507936508
legit,sportiv,1454.136507936508
legit,brazzer,1257.268253968254
legit,laughsocksoff,1014.962703962704
legit,ahanonline,1750.039814814815
legit,medimagazin,1408.131313131313
legit,zagg,767.9166666666666
legit,blog4ever,1260.7328042328043
legit,yenimedya,1492.5621693121693
legit,vonagebusiness,1604.8714896214897
legit,cancanit,1692.8313492063492
legit,arabjostars,1537.9168350168347
legit,nostringsattached,1657.2337418300656
legit,nationaljournal,1588.4451770451772
legit,hostdepartment,1614.4569597069597
legit,theiaoh,1497.7301587301588
legit,fuutube,1002.0507936507935
legit,sexyandfunny,1189.9252525252525
legit,buytopia,1130.2420634920636
legit,omb100,427.98333333333335
legit,club-lexus,964.2083333333334
legit,naturessunshine,1753.449938949939
legit,crankmovies,1446.821548821549
legit,ksu,893.7777777777778
legit,imagebam,1342.2738095238094
legit,hobbyjapan,950.4324074074074
legit,marchettidesign,1613.888400488401
legit,chinabaike,1455.1499999999999
legit,maxlinkdirectory,1385.25873015873
legit,epochconverter,1627.4706959706957
legit,bbsgayru,949.6091269841269
legit,vcharkarn,1253.4166666666667
legit,eresourcesonline,1921.3257936507937
legit,nyit-nyit,1235.6878306878307
legit,cooks,1222.8999999999999
legit,ticketnetwork,1483.9265734265734
legit,ajarnforum,1222.375925925926
legit,okmagazine,1338.4824074074074
legit,bookmarklinking,1243.6642246642248
legit,amexsafekey,1361.9441077441077
legit,homedecorators,1646.0274725274724
legit,seoabcs,1544.863492063492
legit,bigbasket,1273.71164021164
legit,mnogo-porno,1172.9255892255892
legit,ghumakkar,940.7017195767195
legit,seedfinder,1824.888888888889
legit,seriesdanko,1771.4060606060605
legit,openstack,1544.366402116402
legit,divxstation,1544.9383838383837
legit,freeuknumber4u,1213.0128205128206
legit,6781,0.0
legit,essortment,1878.7064814814814
legit,sportsinteraction,1839.6387254901963
legit,goodmeal,1374.1349206349205
legit,blogherald,1315.075
legit,alianzis,1589.357142857143
legit,dattobackup,1160.7555555555555
legit,name,1757.0555555555557
legit,couponconnections,1630.724428104575
legit,footballguys,1083.7621212121212
legit,navisite,1779.9702380952383
legit,mixlr,1073.3333333333333
legit,securitylab,1425.3811447811447
legit,themommy,1105.0119047619048
legit,dazzleyellowpages,1271.33227124183
legit,expediainc,1620.3379629629628
legit,cinapalace,1665.1546296296294
legit,homedesignlover,1547.9758241758238
legit,decorativemodels,1642.1863095238095
legit,babybus,840.4015873015874
legit,mojang,1129.4277777777777
legit,forumnov,1053.063492063492
legit,libri,1454.5277777777776
legit,lostfilm,1283.0753968253969
legit,siliconbeachtraining,1642.067641325536
legit,famouswhy,884.8981481481482
legit,akhbar,1106.5222222222221
legit,championat,1455.0148148148148
legit,va,1077.3333333333333
legit,ncregister,1853.3999999999999
legit,hotmasalaboard,1400.0918803418801
legit,rudebaguette,1515.5348484848482
legit,dashnet,1583.6968253968253
legit,travelingmorion,1643.5158730158728
legit,greytip,1438.6920634920637
legit,fotoenlinea,1754.710774410774
legit,pomsinoz,1281.1805555555554
legit,jeetools,1606.5039682539682
legit,checkatrade,1529.4956228956228
legit,mediafax,1324.4087301587304
legit,puretracks,1473.0203703703703
legit,radiodiscussions,1624.054365079365
legit,lommelegen,1590.2277777777779
legit,cosmicbooknews,1281.4597069597069
legit,avis-site,1576.3908730158728
legit,bigtitsmassive,1536.4175824175825
legit,woltlab,1135.0238095238094
legit,localizedbiz,1249.3717171717171
legit,nomorepanic,1611.008754208754
legit,f319,77.0
legit,63,0.0
legit,javfree,1384.5380952380954
legit,uni-heidelberg,1408.5494505494505
legit,thomann,1420.2619047619046
legit,supgamer,1382.8253968253966
legit,intelseek,1910.9570105820105
legit,seekpart,1677.0972222222224
legit,fuckzone,1060.202380952381
legit,aaaagencysearch,1585.1598290598292
legit,lancers,1832.2047619047617
legit,imoffice,1310.920634920635
legit,uvmmexico,1081.3743386243386
legit,minutouno,1389.9874338624338
legit,wealthforhome,1331.2661227661229
legit,bershka,1362.8031746031745
legit,bestrussiantv,1606.4609557109554
legit,myuhc,623.2833333333333
legit,justacote,1512.5555555555557
legit,wcdn,917.1666666666666
legit,verkami,1396.2031746031746
legit,fatloss4idiots,1426.150183150183
legit,buenosaires,1751.3818181818185
legit,suvdhan,1118.9460317460316
legit,instantpresenter,2020.9511904761905
legit,ljks,766.1388888888888
legit,imscrapidmailer,1530.3148962148962
legit,sb24,521.0833333333334
legit,adnetworkeu,1429.2047138047137
legit,onlinepayment,1662.1377233877236
legit,canalchat,1501.6031746031742
legit,2014millionaire,1280.0617826617827
legit,manotopic,1435.792328042328
legit,lienscash,1661.3333333333333
legit,pezeshkan,1379.320767195767
legit,defimedia,1579.3108465608466
legit,joygamedl,1099.6739417989418
legit,nocensura,1685.6488095238094
legit,rdwebdirectory,1416.1224053724054
legit,internationalchampionscup,1625.1398550724637
legit,twitterfeed,1695.26936026936
legit,freearticleforyou,1558.2360294117645
legit,csnimages,1584.2718253968253
legit,newfollow,1168.9464285714287
legit,kentico,1695.2539682539682
legit,actiris,1795.7904761904763
legit,yuanlin,1426.536507936508
legit,xuk,313.94444444444446
legit,infortis-themes,1576.4749694749696
legit,fzmovies,1183.1785714285713
legit,crispme,1530.2904761904763
legit,tomtom,1293.0
legit,meethotwifes,1534.8459595959594
legit,torrentfunk,1491.0121212121212
legit,kijkshop,857.1448412698413
legit,gazetapolska,1319.0737373737372
legit,coomgirls,1312.78835978836
legit,bang2joom,965.3895502645502
legit,lancelhoff,1265.5731481481482
legit,cronica,1632.3809523809523
legit,jessicalondon,1610.1959984459984
legit,elostaz,1566.9587301587298
legit,tochka,1131.0111111111112
legit,ankawa,1300.7222222222222
legit,ziarulevenimentul,1542.3894607843138
legit,guiadelocio,1453.810101010101
legit,lowesforpros,1412.6621212121215
legit,styleforum,1280.7583333333334
legit,subnet-calculator,1363.6376633986927
legit,seopanel,1784.9920634920634
legit,vegaviet,1501.5813492063492
legit,glamourparis,1393.0469696969697
legit,pearsonified,1701.5186868686867
legit,hostreview,1544.9472222222223
legit,perfil,1479.4111111111113
legit,2100book,445.0654761904762
legit,berliner-kurier,1620.5429792429795
legit,pages02,1136.6095238095238
legit,cinemablend,1606.914814814815
legit,hertzcarsales,1657.2964257964256
legit,horseshoes,1712.414814814815
legit,feisuzw,1084.3936507936507
legit,scene7,1689.6277777777777
legit,plus-music,1051.562962962963
legit,microporno,1420.9574074074073
legit,anvianet,1763.4603174603174
legit,detectinvisible,1713.2971916971917
legit,mmb,572.0
legit,alcatel,1738.4126984126985
legit,kattare,1765.747619047619
legit,newayseurasia,1637.2354312354312
legit,onlineslangdictionary,1673.6734753550545
legit,shoghlanty,1207.950925925926
legit,vietbando,1460.797619047619
legit,armywifeandmommy,1149.0589285714286
legit,optionaffiliates,1645.8666666666668
legit,mikes-marketing-tools,1389.540810359231
legit,kupirebenku,1256.3696969696969
legit,vivelesrondes,1714.6969696969697
legit,viralcontentbuzz,1353.446626984127
legit,silverfoxleadfactory,1361.937426900585
legit,wakegov,1037.3619047619047
legit,futbol24,709.3571428571428
legit,driveplaza,1330.8712962962961
legit,geraldojose,1539.4713804713804
legit,happilyblended,1310.079365079365
legit,tnews,1576.0
legit,madoomee,1560.9880952380952
legit,liriklagu,1259.7493386243386
legit,questoesdeconcursos,1593.212704965027
legit,bradfrostweb,1277.1545454545455
legit,gizchina,1259.2876984126983
legit,forexindo,1460.0112433862432
legit,lift,1269.3333333333333
legit,oncamforyou,1217.6124579124578
legit,tyden,1511.75
legit,promonegocios,1489.0328282828284
legit,bnatgames,1523.3657407407409
legit,p1,336.8333333333333
legit,bravacursos,1351.5195286195285
legit,saldiprivati,1549.5171717171715
legit,equussafelist,1478.810606060606
legit,cofinoga,1363.8154761904761
legit,viruslist,1468.3287037037037
legit,ls-world,1038.3948412698412
legit,qz,43.0
legit,cablestogo,1485.8675925925925
legit,tbxbs,832.5666666666666
legit,777town,716.6507936507936
legit,marinsoftware,1598.8999611499612
legit,lovemaegan,1516.7916666666667
legit,tradekorea,1745.1972222222223
legit,adexprt,1394.3809523809523
legit,vijaykarnatakaepaper,1413.306530214425
legit,123dapp,595.3396825396825
legit,budapestbank,1286.4444444444446
legit,dime-co,1265.490476190476
legit,cetizen,1740.6825396825395
legit,game798,837.447619047619
legit,chanel,1568.0
legit,speedycash,1448.6685185185186
legit,vosent,1703.4444444444443
legit,mercatornet,1793.9993265993264
legit,kickassgfx,991.9935185185186
legit,usamega,1455.5238095238094
legit,ericsson,1864.5119047619048
legit,hongshu,1119.4809523809524
legit,tahrirnews,1567.0064814814814
legit,bookmarksinfo,1216.3721833721834
legit,startrek,1753.3630952380952
legit,topwpthemes,1372.4760942760943
legit,modified-shop,1189.079254079254
legit,toyokeizai,1332.7083333333333
legit,chinairn,1603.732142857143
legit,adglobal360,863.2861952861953
legit,alistsites,1936.249074074074
legit,etvizler,1546.78373015873
legit,xe44,658.25
legit,streetauthority,1664.978876678877
legit,spoluzaci,1189.9748677248676
legit,aec-internet,1856.299494949495
legit,shortlist,1578.8458994708997
legit,mundobanana,1390.741750841751
legit,tupaki,1165.1333333333334
legit,ytimg,1094.1444444444444
legit,hab-inc,1125.0587301587302
legit,thefeecalculator,1552.423015873016
legit,xxxhost,839.425396825397
legit,fit4life,1248.4246031746031
legit,trootrac,1633.78373015873
legit,pagewash,1291.982142857143
legit,beaconads,1597.0244708994708
legit,amendes,1872.236507936508
legit,888777,0.0
legit,autonagar,1553.8525132275133
legit,teufel,1537.3222222222223
legit,linkmysite,1473.2129629629628
legit,pixelio,1441.4079365079363
legit,superwebdirectory,1478.1702614379085
legit,shoutcheap,1318.5527777777777
legit,articlestrump,1577.879759129759
legit,higheroneaccount,1533.368253968254
legit,forzearmate,1589.940740740741
legit,praktiker,1477.964947089947
legit,61flash,821.1222222222221
legit,accurateshooter,1693.7284493284494
legit,connexionsafe,1659.1353923853924
legit,directorysubmissionworld,1434.0750988142292
legit,eluniversalsanantonio,1732.896700083542
legit,vojdan,1063.2666666666667
legit,curdbee,1419.063492063492
legit,activesearchresults,1689.2940029813096
legit,sweepslocket,1482.1186868686866
legit,gamer-android,1423.7447552447554
legit,flasharcade,1468.0750841750842
legit,sparklit,1419.6329365079366
legit,2oceansvibe,1459.2030303030303
legit,laylagrayce,1348.4063973063974
legit,deal-fuchs,1113.9129629629629
legit,websiteforever,1655.1462148962148
legit,apobank,1205.21746031746
legit,epdrama,1491.4650793650796
legit,mrsnake,1489.947619047619
legit,sexfilmchen,1344.4326599326598
legit,moceanads,1585.476851851852
legit,bpergroup,1234.7056878306878
legit,immoral,1419.9015873015871
legit,tastingtable,1709.9065656565656
legit,foodrenegade,1618.2727272727273
legit,edut,1510.6666666666667
legit,patrastimes,1784.4983164983166
legit,europolit,1526.9391534391534
legit,soccerstand,1691.7053872053873
legit,offpageads,1255.7842592592592
legit,chuiso,1252.4555555555555
legit,jeuxdelajungle,1224.953601953602
legit,lookoutmovies,1324.3801476301476
legit,uuu9,485.47222222222223
legit,creatingreallyawesomefreethings,1688.549511803238
legit,foodlion,1390.2718253968253
legit,digital-eliteboard,1506.479302832244
legit,richgoptr,1286.4232804232804
legit,agentprovocateur,1556.5892857142856
